/i,,,,,,,,,
/chatid,/chatid/#agg,/chatserver,/d/@p,/d,/maxlimit,/mission,/real_name,/source,/state
147496833,,,"76.416,1,25,16777215,1580821975,1,8c951d06,28143675339964416",哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.433,1,25,16777215,1580888047,1,d3a7c0a3,28178316161712128",哈哈哈哈哈哈,,,,,
147496833,,,"76.182,1,25,16777215,1580915075,1,7acfe3e6,28192486432702464",哈哈哈哈哈哈哈,,,,,
147496833,,,"76.699,1,25,16777215,1580915879,1,8c5f92ab,28192907759976448",自我介绍,,,,,
147496833,,,"76.671,1,25,16777215,1580970649,1,36345719,28221623080845314",哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.554,1,25,16777215,1580986958,1,b51f4f62,28230173895163906",哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.709,1,25,16777215,1581053815,1,14ca69a9,28265226109452290",哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.607,1,25,16777215,1581077650,1,7002c47e,28277722663354368",这个副歌笑的我肚子疼哈哈哈哈哈,,,,,
147496833,,,"76.56,5,25,15138834,1581259838,11,28af344c,28373241449938946",毫无违和感,,,,,
147496833,,,"76.336,1,25,16777215,1581397296,1,7cfc0086,28445309001007104",哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.009,1,25,16777215,1581783291,1,cb3feed5,28647681607335938",哈哈哈哈,,,,,
147496833,,,"76.219,1,25,16777215,1581915114,1,8b5c5f6b,28716794892517376",哈哈哈哈哈哈哈哈，笑死我对你有什么好处,,,,,
147496833,,,"76.085,1,25,16777215,1582132397,1,6cc4d255,28830713674989570",哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.058,1,25,16777215,1582171490,1,d927472,28851210074718208",哈哈哈哈哈哈感觉有被冒犯到,,,,,
147496833,,,"76.478,1,25,16777215,1582679960,1,e9ac4c1,29117794535079939",hhhhhhhh,,,,,
147496833,,,"76.764,1,25,16777215,1583153339,1,c69c1320,29365981272866819",我没退出去,,,,,
147496833,,,"76.646,1,25,16777215,1583486620,1,ada11bc8,29540716782813189",哈哈哈哈哈哈,,,,,
147496833,,,"76.3,1,25,16777215,1583748852,1,8ccee536,29678201594707975",我：不喜欢死,,,,,
147496833,,,"76.065,1,25,16777215,1584098282,1,eb903f58,29861403621326851",红红火火恍恍惚惚,,,,,
147496833,,,"76.403,1,25,16777215,1584625628,1,44f99c29,30137885075701765",哈哈哈哈哈,,,,,
147496833,,,"76.761,1,25,16777215,1586448788,1,6b66b0af,31093745618780163",好上腦哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.017,1,25,16777215,1586620847,1,29b5ff3c,31183954479939591",我谢谢你,,,,,
147496833,,,"76.441,1,25,15138834,1587275213,1,577ca202,31527030514778117",她们五个毛都是我老公,,,,,
147496833,,,"76.012,1,25,16777215,1587819663,3,c6f32f58,31812478885691397",绝美颤音   绝美颤音,,,,,
147496833,,,"76.032,1,25,16777215,1590643561,1,dab22bfa,33293014985080839",哈哈哈哈哈,,,,,
147496833,,,"76.896,1,25,16777215,1591929940,1,7aee5824,33967447988502535",哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.919,1,25,16777215,1592390209,1,cc7466fe,34208761278103559",居然有点好听？,,,,,
147496833,,,"76.747,1,25,16777215,1594041549,1,3cac8264,35074539243175943",哈哈哈哈哈哈哈,,,,,
147496833,,,"76.889,1,25,16777215,1594875134,5,da3f0b2e,35511577652232197",我笑的没力气了,,,,,
147496833,,,"76.281,1,25,16777215,1595170083,1,7b042e9c,35666215992557637",笑死了哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.195,5,25,16777215,1595301136,1,112365e6,35734925810860039",你再骂？？,,,,,
147496833,,,"76.612,1,25,16777215,1597577325,1,8f1d01c7,36928304139730947",哈哈哈哈哈哈,,,,,
147496833,,,"76.824,1,25,16777215,1607600024,1,e8a3a9a5,42183085204176899",哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"76.779,5,25,15138834,1612262712,1,23eccc7c,44627676161900551",别骂了别骂了人都傻了,,,,,
147496833,,,"76.139,1,25,16707842,1617018822,1,8ab5429b,47121247789645829",姜涩琪发来祖安祝福,,,,,
147496833,,,"76.059,1,25,16777215,1618568822,1,f6fd04d1,47933894149799943",帕布帕布,,,,,
147496833,,,"76.923,1,25,16777215,1632570580,1,fd9ce292,55301573356577280",笑拉了姐妹们,,,,,
147496833,,,"76.979,1,25,16777215,1638054960,1,e7447661,58176968089798144",就是因为这个视频，我现在听psycho脑子里还会“又晕又悲伤”,,,,,
147496833,,,"76.758,1,25,16777215,1644775701,1,84f4250,987209153061699584",原唱：萊德貝貝 原告：萊德貝貝,,,,,
147496833,,,"76.539,1,25,16777215,1662171569,1,58ad556d,1133136271418394880",这女团咋还骂人呢（怒）,,,,,
147496833,,,"76.64,1,25,16777215,1662298006,1,4a89d649,1134196899583483392",哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我了,,,,,
147496833,,,"77.898,1,25,16777215,1580650760,1,4faf4e60,28053909372141570",有被冒犯到,,,,,
147496833,,,"77.163,1,25,16777215,1580698782,1,fc4f59f5,28079086497693696",哈哈哈哈哈哈哈,,,,,
147496833,,,"77.441,1,25,16777215,1580701959,1,317fc067,28080752274440192",上头了上头了,,,,,
147496833,,,"77.617,1,25,16777215,1580710885,1,6a3694ec,28085432237424644",有意思,,,,,
147496833,,,"77.529,1,25,16777215,1580717929,1,8ea76c16,28089125464178754",哈哈哈哈哈哈,,,,,
147496833,,,"77.258,1,25,16777215,1580732396,1,7cfebda2,28096710222807042",觉都醒了,,,,,
147496833,,,"77.962,1,25,16777215,1580810705,1,d0bd011c,28137766424412160",哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.713,1,25,16777215,1580813414,1,81229b72,28139186805014528",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑死我,,,,,
147496833,,,"77.899,1,25,16777215,1580818661,1,fb05992e,28141937736810500",笑死了哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.891,1,25,16777215,1580903830,1,29000f86,28186590801035268",哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.583,1,25,16777215,1580919289,1,686d89e4,28194695806976000",哈哈哈哈哈哈哈,,,,,
147496833,,,"77.791,1,25,16777215,1580926588,1,d67fabf,28198522512211968",哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.473,1,25,16777215,1580981059,1,3e225a23,28227080933605378",不小心握了个大草,,,,,
147496833,,,"77.056,1,25,16777215,1580986842,1,64551116,28230112893730816",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.47,1,25,16777215,1581000346,1,40d5fdd1,28237193149939712",我是疯了才点开,,,,,
147496833,,,"77.638,1,25,16777215,1581055913,1,1491a588,28266326319431684",天呐，神经病,,,,,
147496833,,,"77.214,1,25,16777215,1581056924,1,218fe8a,28266855965655042",前方高能,,,,,
147496833,,,"77.713,1,25,16777215,1581244833,1,c37d3403,28365374407311362",哈哈哈哈哈哈哈哈哈哈哈哈哈深井冰啊插出去,,,,,
147496833,,,"77.919,1,25,16777215,1581322068,1,c049ccb7,28405868063096836",哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.758,1,25,16777215,1581344225,1,77cb961d,28417484666699776",哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.02,1,25,16777215,1581568935,1,95735e12,28535297424752640",我不行了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.871,1,25,16777215,1581667027,1,ccb9c80f,28586725844975682",哈哈哈哈哈哈,,,,,
147496833,,,"77.062,1,25,16777215,1581691971,1,2ee4d610,28599803692711936",哈哈哈哈哈哈哈,,,,,
147496833,,,"77.898,1,25,16777215,1581738719,1,f60396b1,28624313244450816",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.04,1,25,16777215,1582033676,1,e5529dea,28778955888656448",我裂开了,,,,,
147496833,,,"77.034,1,25,16777215,1582158703,1,efc87b82,28844505868795906",哈哈哈哈哈哈,,,,,
147496833,,,"77.899,1,25,16777215,1582183460,1,779aacb9,28857485651607552",神经病之歌,,,,,
147496833,,,"77.932,1,25,16777215,1582206950,1,7d07622c,28869800863203330",哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.273,1,25,16777215,1582509818,1,77563827,29028591371026432",哈哈哈,,,,,
147496833,,,"77.513,1,25,16777215,1582551586,1,1470a2d2,29050489398099975",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"77.542,1,25,16777215,1582782491,1,670b9095,29171550120312837",有  内  味  了,,,,,
147496833,,,"77.404,1,25,16777215,1583308238,1,e25ddeb0,29447193296371719",还是很搞笑的,,,,,
147496833,,,"77.309,1,25,16777215,1584074050,1,6c83cefb,29848699270594565",哈哈哈哈哈哈哈,,,,,
147496833,,,"77.101,1,25,16777215,1584251590,1,fba3ddee,29941781247295493",psycho,,,,,
147496833,,,"77.788,1,25,16777215,1584421939,1,f56100cc,30031093053784067",你不要骂人！,,,,,
147496833,,,"77.815,1,25,16777215,1584965396,1,6f019366,30316021247639559",有人骂我我还那么开心哈哈哈哈哈哈,,,,,
147496833,,,"77.219,1,25,16777215,1587391829,1,17ee286a,31588170584293381",哈哈哈哈哈哈哈,,,,,
147496833,,,"77.353,1,25,16777215,1587670630,1,dfcf88fc,31734342941147139",我笑的没力气了哈哈哈哈哈,,,,,
147496833,,,"77.863,1,25,16777215,1593601974,1,c095f050,34844075460395015",你才神经病,,,,,
147496833,,,"77.053,1,25,16777215,1597634577,1,284d2107,36958320841457667",你再骂？哈哈哈哈,,,,,
147496833,,,"77.745,1,25,16777215,1597678914,1,55cfff2f,36981566039130115",哈哈哈,,,,,
147496833,,,"77.179,1,25,16777215,1612009366,1,306886b1,44494849919418371",看到這的都神經病哈哈哈哈哈哈,,,,,
147496833,,,"77.059,1,25,16777215,1633585934,1,22a8967b,55833911417335296",哈哈哈哈哈哈很久不听的回来+1,,,,,
147496833,,,"78.943,1,25,16777215,1580650683,1,c74528c,28053869145620480",哈哈哈哈哈哈哈,,,,,
147496833,,,"78.012,1,25,16777215,1580703012,1,6d882d59,28081304398462976",哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.308,1,25,16777215,1580710913,1,ca94d6ab,28085446953140226",哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.363,1,25,16777215,1580711040,1,a5d5f004,28085513312796672",哈哈哈哈哈哈哈,,,,,
147496833,,,"78.513,1,25,16777215,1580744141,1,ebb61693,28102867621511172",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.335,1,25,16777215,1580745078,1,a10d592c,28103359187648512",哈哈哈哈哈哈,,,,,
147496833,,,"78.077,1,25,16777215,1580790579,1,e8cf2fe9,28127214880948224",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.978,1,25,16777215,1580790583,1,dc16634b,28127216646750208",哈哈哈哈,,,,,
147496833,,,"78.931,5,18,6830715,1580796253,1,e055a419,28130189377536002",笑死我了,,,,,
147496833,,,"78.675,1,25,16777215,1580800873,1,793f715b,28132611814588418",又晕又悲伤，哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.017,1,25,16777215,1580802574,1,8adb5b79,28133503590727680",哈哈哈哈哈哈牛逼,,,,,
147496833,,,"78.729,1,25,16777215,1580808567,1,761545bb,28136645738364932",哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.416,1,25,16777215,1580809341,1,57d02496,28137051415117824",哈哈哈哈哈,,,,,
147496833,,,"78.238,1,25,16777215,1580818117,1,212d5205,28141652407746560",应该把傻瓜改为傻壁，这样更押韵哈哈哈哈哈,,,,,
147496833,,,"78.238,1,25,16777215,1580818141,1,212d5205,28141664903626752",应该把傻瓜改为傻壁，这样更押韵哈哈哈哈哈,,,,,
147496833,,,"78.113,1,25,16777215,1580880400,1,a83e9919,28174306668183552",哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.454,1,25,16777215,1580888984,1,f46e6f39,28178807361372164",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.629,1,25,16777215,1580890544,1,68e61897,28179625064005632",哈哈哈哈哈哈哈,,,,,
147496833,,,"78.784,1,25,16777215,1580902975,1,c20134a2,28186142519590912",哈哈哈哈哈哈哈笑死,,,,,
147496833,,,"78.784,5,25,15138834,1580969316,11,8e3981cd,28220924339159040",抢拍rap,,,,,
147496833,,,"78.005,1,25,15138834,1581061079,1,eaa7ed2a,28269034852581376",你骂我干嘛啊！！！！！！！！,,,,,
147496833,,,"78.451,1,25,16777215,1581126230,1,4868a5b6,28303192379883520",哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.919,1,25,16777215,1581166936,1,e6087679,28324534310928384",哈哈哈哈哈哈哈,,,,,
147496833,,,"78.061,1,25,4351678,1581222789,1,e2431305,28353817199771648",真疯了，该吃药哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.44,1,25,16777215,1581234773,1,41c16bb9,28360100326408194",好搞笑啊红红火火恍恍惚惚,,,,,
147496833,,,"78.946,1,25,16777215,1581249748,1,25346a11,28367951425437700",我有事了,,,,,
147496833,,,"78.323,1,25,16777215,1581296798,1,e0e53338,28392619435360260",哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.427,1,25,16777215,1581480958,1,c2f2ab16,28489172223787008",哈哈哈哈,,,,,
147496833,,,"78.198,1,25,16777215,1581498165,1,2393f975,28498193322868738",哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.077,5,25,15138834,1581565686,1,9046d617,28533593766625280",中国新说唱,,,,,
147496833,,,"78.743,1,25,16777215,1581661325,1,9820d8b5,28583736624807940",哈哈哈哈哈哈哈哈哈哈头笑断,,,,,
147496833,,,"78.067,1,25,16777215,1582182594,1,d94ae1a9,28857031293141060",哈哈哈哈哈哈哈,,,,,
147496833,,,"78.539,1,25,16777215,1582621353,1,4468e050,29087067555233795",哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.558,1,25,16777215,1583216017,1,6144cb88,29398842525876293",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.633,1,25,16777215,1585563482,1,10860735,30629590765928451",笑死爷了,,,,,
147496833,,,"78.759,5,18,15138834,1585755782,1,cf00c768,30730411131797507",笑笑，有被谢到。,,,,,
147496833,,,"78.333,1,25,16777215,1586412273,1,1bcaeaeb,31074601268150277",你duck不必,,,,,
147496833,,,"78.303,1,25,16777215,1586700575,1,4a7f7024,31225754914652163",我的头呢笑没了,,,,,
147496833,,,"78.073,1,25,16777215,1596113072,1,cffed704,36160613975064579",我的天哪,,,,,
147496833,,,"78.74,1,25,16777215,1611024710,1,1d602763,43978606868692995",举报啊你骂我,,,,,
147496833,,,"78.779,1,25,16777215,1612070636,1,c8af77e6,44526973024206853",哈哈哈哈哈哈哈,,,,,
147496833,,,"78.152,1,25,16777215,1620109893,1,ff98039b,48741859254599683",哈哈哈哈哈哈哈哈笑死我了,,,,,
147496833,,,"78.02,1,25,16777215,1620478490,1,7ba040ed,48935109914525703",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"78.177,1,25,16777215,1630905778,1,94310682,54428737683431424",好喜欢wendy,,,,,
147496833,,,"78.353,1,25,16777215,1637327264,1,86691ee5,57795445853008384",哈哈哈哈哈,,,,,
147496833,,,"78.439,1,25,16777215,1664290260,1,eb906690,1150909138810066432",和声够精美,,,,,
147496833,,,"78.721,5,25,15138834,1688791413,1,bd3d8ef2,1356439708234141696",交   往   不   好,,,,,
147496833,,,"78.117,1,25,16777215,1690527803,1,9cbb96c4,1371005602155100672",好像红小豆,,,,,
147496833,,,"79.385,1,25,16777215,1580713107,1,92bb75ab,28086596855660548",笑死我了,,,,,
147496833,,,"79.26,1,25,16777215,1580714055,1,e569c59f,28087094132867074",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.741,1,25,16777215,1580719763,1,b7271d67,28090086939164672",哈哈哈哈哈哈哈,,,,,
147496833,,,"79.146,1,25,16777215,1580722567,1,7bb02f1f,28091556732338176",确实是个神经病,,,,,
147496833,,,"79.566,1,25,16777215,1580728557,1,c0976757,28094697224798210",哈哈哈哈哈哈哈哈哈哈哈哈xsl,,,,,
147496833,,,"79.916,1,25,16777215,1580730726,1,ca654870,28095834282262528",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.004,1,25,16777215,1580735443,1,5772fb6c,28098307455713280",你要出圈了哈哈哈,,,,,
147496833,,,"79.666,1,25,16777215,1580747455,1,647e788f,28104605230956546",哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.303,1,25,16777215,1580749925,1,8bb91b42,28105900178276356",嘴巴烫到了吗,,,,,
147496833,,,"79.047,1,25,16777215,1580799522,1,c9adb728,28131903394021380",哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.005,1,25,16777215,1580804969,1,d3ccbb18,28134759008305156",哈哈哈哈哈哈,,,,,
147496833,,,"79.318,1,25,16777215,1580808621,1,b09b321a,28136674072985602",我感受到了hhhhhhh,,,,,
147496833,,,"79.491,1,25,16777215,1580818565,1,7db91e68,28141887424036864",笑死了,,,,,
147496833,,,"79.458,5,25,15138834,1580822347,1,596a9756,28143870258708484",这词烫嘴,,,,,
147496833,,,"79.311,1,25,16777215,1580824329,1,104189ba,28144909287948292",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我死了,,,,,
147496833,,,"79.222,1,25,16777215,1580828068,1,9e84f705,28146869567225858",提前开始rap了,,,,,
147496833,,,"79.429,1,25,16777215,1580924056,1,518e0c7e,28197195097833472",哈哈哈哈哈哈,,,,,
147496833,,,"79.113,1,25,16777215,1580979752,1,6a5be823,28226395667169282",哈哈哈哈,,,,,
147496833,,,"79.856,5,25,14811775,1580991096,1,86e6e73b,28232343471259652",不，我有事了,,,,,
147496833,,,"79.083,1,25,16777215,1581007490,1,c74b5dd2,28240938696441860",哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.458,1,25,16777215,1581348435,1,892f9f4f,28419692150390788",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.593,1,25,16777215,1581421431,1,6b723a8b,28457963022712834",我要笑死了,,,,,
147496833,,,"79.62,1,25,16777215,1581784481,1,c7b83331,28648305359585282",我有事了,,,,,
147496833,,,"79.41,1,25,16777215,1582370913,1,1d201d9c,28955765007450114",哈哈哈哈哈哈哈哈哈笑死我了,,,,,
147496833,,,"79.652,1,25,16777215,1582972040,1,12ce02c3,29270928530604039",hhh,,,,,
147496833,,,"79.839,5,25,41194,1584080647,1,ca8e621d,29852157882662915",谢谢谢谢我和Wendy交往了,,,,,
147496833,,,"79.682,1,25,16646914,1584160757,1,a2788fde,29894158719647747",XSWL,,,,,
147496833,,,"79.738,1,25,16777215,1584699895,9,bc60fbc9,30176822154494023",前方死亡rap高能,,,,,
147496833,,,"79.863,1,25,16777215,1584855263,1,5c8ff311,30258279567327237",再来亿遍,,,,,
147496833,,,"79.951,5,25,15772458,1585329092,1,671b0924,30506702637891589",谢谢，我和涩琪交往的确很好,,,,,
147496833,,,"79.002,1,25,16777215,1585470491,1,363ec9bd,30580836348198919",哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.385,1,25,16777215,1586255513,1,54afd793,30992413798957059",歌词烫嘴,,,,,
147496833,,,"79.159,1,25,16777215,1589778782,1,9cc760af,32839621921472519",哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"79.758,1,25,16777215,1592122351,1,37e0574b,34068326816677891",哈哈哈哈,,,,,
147496833,,,"79.743,1,25,16777215,1597475664,1,929b69dd,36875004661465091",我和joy挺好的谢谢,,,,,
147496833,,,"79.723,5,25,16707842,1602155706,11,2f33a2f3,39328694313943045",谢谢我和姜涩琪交往很好,,,,,
147496833,,,"79.422,1,25,16777215,1612141894,1,63f44f6,44564332882690053",@方文山,,,,,
147496833,,,"79.397,1,25,16777215,1612409396,1,76fd38f0,44704580777279495",好好笑啊,,,,,
147496833,,,"79.489,1,25,16777215,1625218324,1,64ac6f86,51420148293173255",哈哈哈哈哈哈哈,,,,,
147496833,,,"79.422,1,25,16777215,1626917104,1,a50e58b0,52310798325776389",我天我笑晕了,,,,,
147496833,,,"79.366,1,25,16777215,1628674066,1,8d423714,53258677698419200",笑不活了,,,,,
147496833,,,"79.419,1,25,16777215,1640401956,1,833e7b63,59407469977470976",这里傻瓜应该改成[哈批],,,,,
147496833,,,"79.28,1,25,16777215,1644668495,1,5876d8e8,986309845501722624",哈哈哈哈,,,,,
147496833,,,"79.792,1,25,16777215,1652016005,1,8dd50746,1047945223218874880",救命真的太好笑了,,,,,
147496833,,,"79.935,1,25,16777215,1659060834,1,c272f771,1107041535842830336",不行了我要笑死了,,,,,
147496833,,,"80.407,1,25,16777215,1580692700,1,78044ba6,28075897677938690",哈哈哈哈哈哈,,,,,
147496833,,,"80.65,1,25,16777215,1580702599,1,59a75932,28081087912083456",笑到没力气了,,,,,
147496833,,,"80.63,1,25,16777215,1580708475,9,2303a439,28084168506736640",突然开始rap,,,,,
147496833,,,"80.615,1,25,16777215,1580728444,1,a45b1ddf,28094638163755008",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈深井冰,,,,,
147496833,,,"80.008,1,25,16777215,1580732668,1,87626995,28096852789821504",哈哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"80.308,1,25,16777215,1580744607,1,33de2daa,28103112402141188",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"80.63,1,25,16777215,1580755050,1,320c6811,28108587230298114",差点呛到,,,,,
147496833,,,"80.556,1,25,16777215,1580786913,1,22653134,28125292714262532",哈哈哈哈哈哈哈哈好哈哈哈哈哈,,,,,
147496833,,,"80.822,1,25,16777215,1580797750,1,5cb01ad0,28130974181621760",战士停顿,,,,,
147496833,,,"80.826,1,25,16777215,1580802778,1,92642ebc,28133610588471296",好好笑,,,,,
147496833,,,"80.538,1,25,16777215,1580821505,1,1bccb4e9,28143429010063364",哈哈哈哈哈哈哈哈哈,,,,,
147496833,,,"80.613,1,25,16777215,1580822767,1,352af011,28144090355335168",有意思,,,,,
147496833,,,"80.875,1,25,16777215,1580826504,1,28415778,28146049999175680",烫嘴哈哈哈哈！！！！！,,,,,
147496833,,,"80.906,5,25,16777215,1580826926,1,cc693388,28146270880661508",哈哈哈哈哈哈哈哈哈哈词烫嘴是吧,,,,,
147496833,,,"80.733,5,25,15138834,1580830393,1,9e84f705,28148088915361796",提  前  rap,,,,,
147496833,,,"80.161,1,25,16777215,1580831839,1,bec88458,28148846747451396",哈哈哈哈哈哈哈哈哈哈kao,,,,,
